,kon_ctrl,koff_ctrl,ksyn_ctrl,theta_ctrl
gene949,0.119726666733207,1.72750377441207,13.7610989998837,0.800805642609712
gene950,1.9378949907294,1.35715054745792,17.608044194484,0.579085686090208
gene951,4.61815819087822,0.870927324201027,16.4663668179148,0.5099345420773
gene952,2.85754615273756,1.67167868830676,13.9990547733178,0.629489599737402
gene953,2.81217240357347,3.13271923930757,12.8895398820361,0.71569367192854
gene954,2.14165697229224,0.594055896410755,16.7589593212184,0.511944557149072
gene955,0.803886677841807,4.07826109871696,14.0938311093439,0.913495067824089
gene956,2.19022861764563,2.26076271102554,19.2516730439689,0.601229157357011
gene957,2.76254939895303,1.81023260529576,18.0296794723781,0.556689197657663
gene958,2.10624398563603,2.02242947902484,20.6244607960832,0.577491779280184
gene959,2.82946983812195,1.69223086779516,15.1500879717779,0.610217117046405
gene960,1.4164363380639,3.7296104784619,19.1602224811161,0.738840770255535
gene961,0.435841472198148,3.39877128957427,19.4982608354107,0.87206435372977
gene962,0.626097707792764,3.01127354397445,23.2140115589318,0.78822157015375
gene963,2.94324834188576,1.56102568429257,10.9543893537326,0.666563052278587
gene964,0.238524699146109,0.336631136316517,21.4885207813851,0.536816016269059
gene965,0.0574566380102726,0.732623299683519,8.9818622036615,0.615870091051585
gene966,0.994770379753288,197.624059751819,496.16267955644,0.952667310529696
gene967,1.32692113088407,2.23761939237399,24.9849188418484,0.601474165267362
gene968,2.12750892437273,0.667804707703761,10.6564610477072,0.63733311051997
gene969,2.38943133011638,2.28118721756276,19.8072790400969,0.580871903993955
gene970,0.754920266715741,1.66067749799734,20.971385818049,0.645616927509695
gene971,0.44266051223157,2.970859413,22.760918039912,0.863200173637348
gene972,2.14647818534837,0.256851060960418,27.2328699018809,0.362306623473319
gene973,2.66099962554829,2.11498389324752,25.1351206406573,0.492621518892639
gene974,2.33631647773672,1.377377911,12.6939370129637,0.642342756166645
gene975,1.6995596111931,0.45667761036638,16.6381393485542,0.511070337453315
gene976,0.790394232682067,0.649272043973445,28.2274276727166,0.446246710230101
gene977,2.26596938260743,0.604325058807199,25.5692940799076,0.406532214738057
gene978,1.9711156524651,1.45169693316485,27.9002176148602,0.449402767923908
gene979,1.71856314573646,1.90573845032776,13.9417322996907,0.687364174231696
gene980,1.21222830296329,2.37780614498305,28.121861736213,0.590740588021283
gene981,2.43443967795004,1.15540536825562,24.170914100977,0.460603415578308
gene982,2.32290899573078,2.38008730174617,18.9008275913437,0.598396661832339
gene983,1.39126851350012,0.322355242856687,28.0943173381039,0.37167989532882
gene984,2.93459961382044,0.662827303165189,26.0292258855943,0.390387468614207
gene985,1.2350772052554,1.06935027812074,27.3032782865146,0.506699787627308
gene986,2.84770279850407,0.733679500084349,18.7951015972722,0.484385271559535
gene987,1.33609414108238,1.56986348853637,18.1095208975611,0.634452177951859
gene988,0.206285219013017,0.669852784547157,13.5767641941914,0.753367569931762
gene989,1.88992524953674,1.66069031075946,15.4346315407693,0.644550191990656
gene990,0.678394849475695,2.21972447272361,19.5786480769253,0.739688511313092
gene991,0.28256396043339,0.922116997061482,27.5618544855617,0.567652099
gene992,1.24869661849708,6.15526804100561,27.5940417240212,0.77255546602831
gene993,2.06071572374682,2.86064503186793,20.7295187835703,0.624998168586848
gene994,0.731596286593825,0.274031817539983,27.0247431219137,0.418379185499552
gene995,1.02508548830428,0.500280017783808,16.7757093885367,0.548766340164758
gene996,1.96351868955129,1.12850665216007,29.0350223155973,0.421966524255056
gene997,2.2112267055737,1.46689844952468,16.2184906160197,0.587019299871534
gene998,2.54063325102994,1.23986602816532,17.8753381964164,0.550045069862889
gene999,1.18639139278157,1.12166149956325,18.6136707972577,0.593124170769963
gene1000,4.11620456098462,5.59100239721074,16.7903275243618,0.675503265242239
gene1001,0.0266520366306999,2.07700951535893,29.7821643430608,0.0512329171941545
gene1002,0.0682405541940207,1.58178587559985,13.8084667338655,0.824949449423308
gene1003,2.85903363468067,0.269991155177478,18.0564462512808,0.446616707182617
gene1004,0.448337105460589,2.47431696957692,18.1591669936882,0.753073649482919
gene1005,0.82778642867864,0.149938623670732,25.179478412521,0.383343174911822
gene1006,1.98518339527288,0.808615656277612,27.1700756160299,0.41853316557317
gene1007,1.09182702157015,2.66836607818153,23.2407153405598,0.670595620820872
gene1008,2.44195162151472,1.86502767293491,12.067487853314,0.680357091447006
gene1009,3.17030049411089,1.10391338098165,17.8370519576588,0.501285896959859
gene1010,0.260665901480442,1.97640056871782,22.0260379414979,0.700154749132363
gene1011,1.05792546985059,0.327709065015568,14.8900155974734,0.549106985978167
gene1012,0.0261506548876856,2.43788819534824,14.3888447830396,0.284710573066884
gene1013,0.546454571432737,2.26583084530072,26.1539857754113,0.682561569780826
gene1014,0.940717319445697,1.50492850342311,9.83073435188501,0.790567489385572
gene1015,1.20893056721417,5.19217102704281,20.2915402873052,0.795162311264931
gene1016,2.31558248252352,2.90004497171171,30.2236090765393,0.4915106596061
gene1017,0.707810109141754,4.33749767520088,15.2456222511773,0.947965547357556
gene1018,1.88120535304267,1.6946061879798,27.7701986253198,0.476677577867564
gene1019,1.60213740018138,0.052828201342592,29.4578250088258,0.336858759814016
gene1020,2.94272286887914,1.92695934359807,14.910681730247,0.613741120594241
gene1021,0.143859993325852,1.11386179677325,13.5978849533378,0.765770328329505
gene1022,2.13084634808013,0.229226743181302,21.4804348963976,0.419969737620888
gene1023,1.24281577473036,2.0347996843361,31.4947729787549,0.538023082019485
gene1024,1.22325124956697,0.396352801231156,10.5023779585237,0.64348409404143
gene1025,2.9835018435779,2.3585741565691,15.9166254562042,0.632814905385148
gene1026,0.700925278754726,1.93109523947913,16.8445736834075,0.748772643698245
gene1027,1.39746588665047,1.94562180500596,20.9649743193154,0.622036331874543
gene1028,1.67167584500833,2.00672505299663,16.2320680606997,0.66469521159244
gene1029,1.7373335761972,0.46149802782918,17.9531104704787,0.49070367458095
gene1030,1.53301665749714,0.316935721804662,24.0335793422277,0.407158825343046
gene1031,0.990016040021094,1.41952386053436,10.7442139137295,0.772996845630049
gene1032,0.173195705756354,1.05659744948118,27.4934346976907,0.645266783899599
gene1033,2.07109816280561,3.14287923365811,20.7658765808333,0.638868242495326
gene1034,0.567918388822585,1.3517931167429,11.1223406190034,0.806428486506106
gene1035,2.65378261238868,0.873406237819428,24.9280833053471,0.428891633676686
gene1036,1.08277378487336,1.70865527827425,27.5525254060898,0.554936670754271
gene1037,2.29559276788816,0.875843203971825,30.7650717918864,0.392998950184753
gene1038,1.53904114511065,1.49117344659921,19.2573093148267,0.585780436520958
gene1039,1.61056804115324,1.53395928542131,21.3378124329761,0.558834410960353
gene1040,2.27374426317277,1.88640738702227,28.901080433939,0.468430783683738
gene1041,0.216355240973809,38.3147402763886,207.710305487387,0.820964699610044
gene1042,1.41602688424596,2.45663676592329,28.0447674774827,0.574009288785743
gene1043,0.474016248228764,5.13340945000595,31.1864825090078,0.81083058053356
gene1044,0.275713755461438,0.52572463633302,24.5296258960739,0.526163797631774
gene1045,0.739375012245816,1.17242506095926,10.2864098088775,0.775830461811694
gene1046,1.60049810477322,1.36142478401278,26.1039817123541,0.492438190121389
gene1047,2.49371568806634,1.04232975256904,10.8609415166953,0.677837612244495
gene1048,0.879586361401865,2.97264756103243,22.4850646665116,0.726489150476378
gene1049,0.457278229511347,3.3732521571514,27.7066476422883,0.768549976032133
gene1050,0.937351165565936,3.47354167361912,24.3119163668308,0.738968831180575
gene1051,1.87201677706582,2.53573351167177,24.3062206581637,0.570976725037543
gene1052,0.359111186315921,1.47908717523188,10.7064449806105,0.81485066253007
gene1053,2.88955169715189,2.87951947085526,26.4321221313041,0.519879592406588
gene1054,0.12694359858906,1.94313144080982,15.8050422635568,0.657490361711375
gene1055,0.761265117130388,2.44823265513899,18.0449558809865,0.774531419584084
gene1056,0.957339503863645,2.79509462319073,29.7732427826809,0.621116799481177
gene1057,2.00288275493508,2.55527373146451,24.106493528321,0.56431676133028
gene1058,2.04531374300179,0.320149193148771,29.2178759606851,0.342951268114445
gene1059,1.19285054183998,1.10964305522111,11.2585076603483,0.7216393397039
gene1060,1.14724103469215,1.43317950595211,18.3593678471178,0.619902973111263
gene1061,2.83271716417206,2.71607758739137,19.294635327969,0.58235953893677
gene1062,2.58642356022074,2.00508273392285,23.9893310779505,0.509944581714237
gene1063,3.3340588519624,0.846690912273662,26.967232530074,0.38767772597275
gene1064,1.15660515483826,2.85680993735792,25.0391533101841,0.638501780412268
gene1065,1.05578870160058,0.410139215952246,22.8502716639977,0.438556736248095
gene1066,1.75129604427169,1.05970026614788,15.0185802558238,0.607840639487041
gene1067,3.17195523105762,3.50550240417994,19.0172986862918,0.612885176548889
gene1068,2.25017342612991,0.576514037707415,14.1616178607796,0.553630126513294
gene1069,1.00296129144926,1.71347757271727,17.0051529111659,0.695841077605379
gene1070,0.648371167770193,2.45182169824098,17.3732007019034,0.783752574559167
gene1071,1.00629141837383,1.73887744693543,27.102757439841,0.578095828472941
gene1072,1.52091346824643,0.974782278589707,16.9076376695894,0.563509226930891
gene1073,2.24928678335262,1.2224670710528,10.9654026317319,0.673505355725066
gene1074,1.55064243037434,0.960400331362756,21.7112569899784,0.51485667753434
gene1075,2.82458892085185,0.212853904737834,25.8572388901558,0.361464742988424
gene1076,3.03318546435238,0.343437849519839,23.1166724093665,0.395196033487111
gene1077,1.55228749582492,2.01539758571831,19.1389239848636,0.62753571267971
gene1078,1.86938763093162,0.526090978284626,10.5816838366552,0.623774905042039
gene1079,3.36631267576034,1.22029208622417,11.6348735469029,0.636996386161396
gene1080,0.841995791744493,1.4318310391091,21.8042470940781,0.620120274204815
gene1081,2.38784096515101,2.585072652,19.9209403683023,0.591693189171338
gene1082,0.786141992770492,4.71062087170418,25.8740927510062,0.806216222432893
gene1083,0.60338099122178,0.332770912020189,21.3053401406576,0.496277061479129
gene1084,2.44609976864493,0.397731140880335,12.3795940006898,0.573652030048172
gene1085,0.434871334672325,1.67343368229901,19.0067008816556,0.715546487902933
gene1086,1.2874772152624,1.43848022333344,23.1931304536556,0.562224562720978
gene1087,0.273338918911345,0.356472732771429,19.924856950593,0.570345210300972
gene1088,2.63584988368559,5.1349319190956,14.0222031580523,0.7711518486177
gene1089,0.862814955637728,2.79513985278377,17.903823734096,0.746324811912603
gene1090,1.16675928348953,2.01037496523105,12.1479081471993,0.773841498184571
gene1091,0.753189763274643,1.05250724665856,12.9863470877929,0.714682373892047
gene1092,1.40732004236814,3.80701457001947,24.7892955417727,0.655410364566001
gene1093,0.426545954844894,1.68813388437245,18.4758312109567,0.710548040271548
gene1094,0.893867201597218,0.268411520867626,13.938197431846,0.556240397780576
gene1095,1.66433092750394,2.34758297150626,18.0232593953037,0.66719701258553
gene1096,2.56269619357882,3.30763735060643,24.6893138048517,0.561944184399943
gene1097,0.853512032936619,1.38299285280465,9.33305044887073,0.80036499096147
gene1098,2.88315086403915,1.88311601447469,20.5973425015148,0.521026186024351
gene1099,2.2417059640864,0.817677414106378,11.6956728225944,0.624836600591893
gene1100,0.274685698885226,1.40181730336106,28.3628338590786,0.596554186586141
gene1101,2.36697418885984,1.19153265335501,17.0488655529452,0.56075510000496
gene1102,1.44863349991267,2.42910145594225,24.9162732429882,0.601354434997211
gene1103,3.4140979271023,0.828525710753483,11.5140471907238,0.607529651365713
gene1104,2.19750584029262,0.830754643009152,13.8483067139224,0.595645378607005
gene1105,0.948566104885394,1.55033357768905,24.6789482142418,0.587427892533842
gene1106,1.43743364821683,1.45696671134754,16.0773991299106,0.643054590016172
gene1107,4.31184763359188,11.526731867854,22.0719218795289,0.725437112943282
gene1108,2.1868719533724,0.321248026199202,18.2893134214267,0.46426451497148
gene1109,1.85384127451176,0.0820952516289873,21.076468107833,0.392812409333776
gene1110,0.921575686100614,1.51391143929186,23.9951392588345,0.590199678421908
gene1111,1.2713632677326,0.162907697207774,14.2882324078724,0.515460611573929
gene1112,0.912346307700477,2.42670881015557,12.1160427392654,0.822021699476486
gene1113,1.74018249413799,2.07885931906943,15.4259164303054,0.690203904023545
gene1114,2.45526005952748,2.87220822570705,22.3161036443947,0.579051088961135
gene1115,0.455200265507092,1.7090324689276,12.2632633467891,0.817296625598511
gene1116,0.563772986616557,2.42287273368068,13.7692117661032,0.873327971017672
gene1117,2.43506539051509,1.369424035,20.7579338364921,0.511207888893249
gene1118,0.644876427005541,4.59174284526724,36.1220767790089,0.738973261214875
gene1119,0.602483981804481,2.10295354348311,17.4026100376407,0.788662587397663
gene1120,0.540448735539236,1.36356271391059,23.3895657137029,0.652963698971412
gene1121,1.84936297836484,0.57001685479726,27.0343722466001,0.393116026540697
gene1122,1.80255430438364,2.21387999975967,10.7903660355664,0.769462194236137
gene1123,2.85881411038994,4.25128208516705,20.1409648976102,0.636439907878529
gene1124,2.23558091945318,2.10785820865453,23.1517129679987,0.533431145419077
gene1125,2.6239929783641,1.58520952387035,22.1522840840873,0.506312327959878
gene1126,1.47875024458736,0.467539187388835,11.0108895689508,0.647788167883964
gene1127,2.25793733536082,0.330283211797831,25.6502996827085,0.38928212955557
gene1128,2.67966305009189,2.02742449292527,15.1379105340973,0.632055121219543
gene1129,1.14197792550501,2.6459935188391,24.9443916239726,0.654322622390315
gene1130,0.512543073766664,3.11793801286147,14.9142808159414,0.871822630210998
gene1131,1.521074707,0.513371199352242,24.6968018040891,0.437141266918846
gene1132,2.72913931179892,1.92579391407618,12.1513022741088,0.678855098100251
gene1133,1.57556440899461,0.413635975751715,13.5020368000898,0.57724354672801
gene1134,0.457265772537428,1.37703863946849,26.8218964141988,0.621865567700253
gene1135,2.1206360794878,0.800372161761741,17.8109332111848,0.521754295714035
gene1136,0.942352658459007,0.534735339886201,14.1739004786922,0.608219139967161
gene1137,0.328104099080118,1.49021333319826,19.6491607326168,0.70025106196976
gene1138,0.405969146095793,1.5860733755924,15.575854157438,0.778251541031935
gene1139,1.80877240381442,1.54833310783037,20.9536483218986,0.559791626586889
gene1140,0.632910822172574,0.328753007824839,18.6077518445951,0.504705367803603
gene1141,2.01269454937401,0.639091557434433,20.5528400729572,0.471918983240065
gene1142,0.0746461789054912,0.642638494263982,9.78482034404319,0.51404204966474
gene1143,2.76660677250572,0.423439769251119,26.7705792333596,0.371410764237632
gene1144,1.01447283052903,2.34603545162915,28.1436237619213,0.600850351148501
gene1145,0.463048679333834,0.720572861229263,12.3791054801114,0.699753652733694
gene1146,3.89956330702767,11.7141348386377,23.1499809958494,0.73222399759646
gene1147,0.127149466686186,0.69509690514485,16.5347108242076,0.615340178338126
gene1148,0.697099753928069,1.12561646104923,10.5946023770306,0.764398527709086
gene1149,2.68872369402976,1.28034758498326,29.4237413919507,0.411592091138892
gene1150,1.26606953800317,2.37553347202545,28.363380066394,0.592057217601843
gene1151,1.2643767242975,1.613851396,21.4453716224359,0.588022283072555
gene1152,1.92571818408437,1.68821654126227,9.3776180814332,0.751703912921146
gene1153,0.518647768784395,3.05553342132682,12.0815413770277,0.912421100536154
gene1154,1.07251442365526,0.105437288789253,17.4932730768362,0.472829360661479
gene1155,2.4206967843218,1.86813660287351,25.1828601656764,0.508329526460278
gene1156,2.6569090194319,0.433165482941491,12.5634232797999,0.575870295047392
gene1157,0.452016746475341,1.44561821311478,15.1122278603672,0.780754036038496
gene1158,1.75852232535492,0.50542496194137,23.2216264974633,0.42921438161543
gene1159,0.754135927519523,0.672346816271048,16.3242097935761,0.61129855529115
gene1160,0.288023771985889,1.53970370251683,23.5178704316148,0.682447020238397
gene1161,2.39504607742141,3.33092076747245,17.3784902815452,0.673123879542364
gene1162,3.96776015651461,4.30735929896185,17.1106209549918,0.636931740508226
gene1163,2.38898423493112,1.74437469758582,16.1809409124715,0.60801844729841
gene1164,0.223113902020945,0.463205777496487,28.9581484529647,0.494236502624976
gene1165,2.53950130452613,0.85600890153685,24.255729827422,0.429027898395288
gene1166,3.04606766328569,4.51301918771379,19.6638660472708,0.650635300435009
gene1167,2.62237862101223,2.92944355116362,17.1392817844619,0.647946794781344
gene1168,1.24366948995425,1.14511122944022,28.8446589144389,0.488507839309093
gene1169,2.55139137792868,1.63130570360231,18.9213031815782,0.55033351381728
gene1170,3.1904356283155,2.64522502822561,22.2172080733446,0.525356441397405
gene1171,4.17420976732528,4.53743904592098,15.7579996007253,0.651631410990657
gene1172,1.42807987072089,0.600960272429654,16.5789769124388,0.535796438371538
gene1173,1.56975070849446,1.15060634871925,28.0555038059563,0.460194851673695
gene1174,1.35369994410855,1.91587100141538,16.6656904333584,0.678250577147268
gene1175,1.66523374433189,0.659341978619157,21.0670861485488,0.483623891961344
gene1176,0.360018226552335,2.72204866335508,19.6577966179656,0.798342159687523
gene1177,0.18532803192998,0.174050750833984,18.0443120995785,0.460003411752067
gene1178,2.25167159966076,0.236896363617956,17.945966503454,0.452933547466461
gene1179,2.25464050395486,2.96483779862339,28.9101418570446,0.530461386547514
gene1180,0.486388765439875,0.490249349614202,26.1907794092087,0.490242118779901
gene1181,2.08971322356712,1.29450850975196,25.5098229352215,0.470564804899043
gene1182,2.50136466597423,1.69334288487772,12.7961993516896,0.655984933314968
gene1183,1.45967466117936,0.225956403225826,13.4376174650695,0.528866137162185
gene1184,2.53098568557048,0.758683612281793,23.2445555125409,0.440309784918551
gene1185,1.15140067625102,0.906116007421196,28.3799768109152,0.445336924082926
gene1186,1.62459958856579,0.794910339814923,28.4616813132285,0.41070635871548
gene1187,1.85325496360314,2.22841428795038,13.7456423342462,0.710008262635404
gene1188,2.51958651718457,0.394495456971341,13.0961660701523,0.554600588608444
gene1189,2.86718855416379,0.640572710185471,23.1461811571421,0.414330568658428
gene1190,0.249187163191384,0.157693657040734,13.2182391442472,0.557921812742597
gene1191,3.13551632835367,0.844020279349357,19.2321034298211,0.493491703985903
gene1192,2.39015560659272,0.385556480817265,15.8421490385844,0.511471582392213
gene1193,0.711066514739599,0.157329513077988,11.7647184922223,0.595485357096349
gene1194,0.442765480098214,2.58783638389278,22.3051737167767,0.792703567115921
gene1195,1.59902691597468,2.79234507639299,30.8562150719908,0.566129719978095
gene1196,0.236712656139061,3.62418825086424,33.8770399610372,0.85834487140356
gene1197,0.249244205669906,1.0664094549898,24.2236151934014,0.707638186282296
gene1198,0.212031600763062,0.682164958588947,14.3375260113172,0.709959847118574
gene1199,3.17435930510973,2.74601267657219,11.0458768246497,0.726503470307958
gene1200,1.83688845925966,0.591236164725563,18.6446377662994,0.495212865809645
gene1201,0.545912837084781,1.10466255399702,28.7753503122162,0.56293971943308
gene1202,2.45012288365766,2.6387499712153,17.9624053179196,0.618756978652545
gene1203,3.4571512357475,0.836601456590389,24.557999981512,0.403177910689906
gene1204,1.98979507974556,1.09116748935489,27.8833831820502,0.421024371756685
gene1205,3.64246551036819,0.577613621390433,19.5398441335225,0.461190976554788
gene1206,1.31595838705495,1.5119214939286,23.5491269490733,0.548723302015505
gene1207,0.0241700045546422,22.7709388575763,147.278629501693,0.42542035698369
gene1208,0.30168195271849,1.24239261542594,12.8749111300647,0.792745887927183
gene1209,0.840184097560427,2.46674578662094,22.3286743862683,0.696559805129685
gene1210,3.94503643255858,0.396453733082276,23.3083090052211,0.400734847841389
gene1211,2.62518334581458,0.85260993892247,22.2555996930634,0.448524559472369
gene1212,3.0632867702522,3.96043138497484,26.9427077250884,0.547234499544935
gene1213,2.90279972553522,2.11101537825491,26.5880049555655,0.460430768657342
gene1214,2.40521649945118,0.408741536187393,16.0861842462556,0.493200570005304
gene1215,2.70296653993887,1.46747063522488,26.7803041238715,0.452151736702363
gene1216,2.30449792762784,0.966208064753823,15.7194688710027,0.561023983362918
gene1217,1.5791079041823,3.62815967851647,14.2203779817627,0.78206900721346
gene1218,2.31150987625154,1.32271925186086,15.4631104561497,0.591768959281838
gene1219,2.77293393340696,1.39394812523101,17.293845958142,0.541186009658712
gene1220,2.36943102585591,2.90512704267778,23.0288329246749,0.564799765669732
gene1221,2.85856161193372,0.311826408413515,12.0290448185592,0.566392553904963
gene1222,0.84495765937752,3.2504891022626,22.3340237748959,0.755803854240887
gene1223,0.341693133574646,2.30748618508791,18.4701713081199,0.773270628623467
gene1224,2.63106579067834,1.13826703811503,13.5044420241812,0.596242452193405
gene1225,2.49555361947911,2.6688240328089,29.3019812681964,0.491778939709747
gene1226,0.669334982079935,1.06789995595976,29.8198539859143,0.506537819063055
gene1227,0.534375851462815,0.726802114156571,29.4503408836628,0.507041488704775
gene1228,1.03993521946129,0.797259393732119,15.5923816915842,0.609367110783128
gene1229,3.01106131235105,3.34350114624834,25.8792614584797,0.530432222798454
gene1230,0.378953043058303,3.05003279845551,19.7535436909795,0.89616082867723
gene1231,1.81334096087942,3.91078064084304,37.8505791408362,0.537717118629941
gene1232,2.70238159798461,2.16360208336783,24.218161738733,0.505077903693322
gene1233,1.35148733705905,1.07299185360379,11.9939983663366,0.679762976919266
gene1234,2.57705589903454,1.62266765104754,28.193307750159,0.44090573415598
gene1235,0.798814368527162,2.83135068287581,33.1893793185505,0.633755568343838
gene1236,0.173030289930213,0.732164460916988,15.887428224671,0.789632764935282
gene1237,3.34074697605275,1.98220571676533,21.5712107074424,0.510425439467489
gene1238,1.09627910245768,1.80939534866479,20.3863974839217,0.649853733994431
gene1239,0.584100766326882,2.04858849547242,28.458868174907,0.681820978315364
gene1240,1.41062125900547,3.18417098514869,15.8025403104233,0.761508262594166
gene1241,0.71125036326264,2.62756754873914,26.3870766883416,0.692892895100401
gene1242,0.398048959697625,0.386724654320161,28.0600341570971,0.465354438403608
gene1243,0.359749022143719,0.23240059581821,15.3617431028929,0.53377541094695
gene1244,3.08304369979323,1.88490443718595,18.9007804206664,0.535652227730259
gene1245,0.388034786244029,0.222364463230594,13.5575813142086,0.574345169698373
gene1246,2.3678153850337,1.61224014803227,10.5091951806238,0.706782345810759
gene1247,1.45068877086438,2.24082046834585,25.614989476279,0.581335556701523
gene1248,2.92701611581992,1.28836250715487,25.3529657550668,0.426354835741007
gene1249,2.13578702543975,3.04466264908996,29.0310492197947,0.539747008113369
gene1250,2.13127521721644,3.5955007819049,26.3864821438944,0.603356375130437
gene1251,2.24748524810899,1.41726535093455,20.0996823109392,0.529868662973783
gene1252,2.79459738674802,1.8542699563219,28.0632913546333,0.426529785994816
gene1253,2.3315466306934,0.394655295767697,24.1443447978139,0.390966972585012
gene1254,1.03083018689811,1.5346858285876,20.3099980327851,0.635003716168567
gene1255,0.0751349638706021,1.35167948721289,22.1528618294977,0.603311737761781
gene1256,1.24330969353238,0.832892837140633,23.131183310842,0.490530569542237
gene1257,1.39131416961356,3.54227655914093,30.8537005986211,0.618779956699393
gene1258,1.53101021301408,1.13265666769952,25.8524798328704,0.468962886979958
gene1259,1.2967081419258,0.315911010032585,13.8545213645628,0.548674281061789
gene1260,0.375767512645092,0.902995651070456,11.3597143080241,0.769986902409824
gene1261,0.662658453343282,0.460413717877196,21.7756385164078,0.512968554573439
gene1262,1.30790197788669,0.41980594132572,11.6238102032656,0.613430371071129
gene1263,1.27200736956623,0.110979671481778,17.367615552762,0.470429818552977
gene1264,0.475316782327707,0.527052366976238,23.2049457043737,0.525179526885711
gene1265,0.898869764110467,2.30072084360629,12.2600629902099,0.804587547404054
gene1266,2.63095859735766,0.909236794809092,23.8441731486853,0.422825156178247
gene1267,0.141471137653109,0.310867256985352,20.3277043947024,0.566392559715421
gene1268,0.225884432093687,2.63762516894253,33.9665463510939,0.798697390243642
gene1269,3.32821481405001,2.82414705951006,16.2148542574554,0.623093255540989
gene1270,0.56949988614014,1.57402918836993,16.1513945596809,0.74931493381846
gene1271,1.20271095729258,3.84595946470034,35.9666236259017,0.606948536670384
gene1272,0.391240584458309,1.13369109776218,15.3007014615891,0.713023276060499
gene1273,0.644020886192661,0.197192742912689,17.956001431661,0.50253040645008
gene1274,1.10570324512594,2.00738344122395,26.5588112653487,0.592172642863734
gene1275,2.36149605392251,2.14870361654381,31.0942286088013,0.452344816629806
gene1276,0.304142946627882,2.61031924299922,13.3360352995526,0.833921576189597
gene1277,2.48116380218956,2.30317855801332,26.4030871611337,0.488756435485098
gene1278,1.31149842297719,2.284998132,23.603439582713,0.616174113469534
gene1279,0.716849941482269,3.44004499253863,18.2291743480306,0.821471566408815
gene1280,0.964999086773363,2.24035867873428,10.0795377635274,0.82562846171446
gene1281,1.69892641020627,1.58763182307071,16.8270843891562,0.610798799683329
gene1282,2.85225196524016,27.599786974938,44.8286265147164,0.789347249165999
gene1283,2.05184316495701,0.665654385517379,14.1487010859757,0.572478095192661
gene1284,1.81375077035286,2.76051993298381,14.0530937513307,0.73837037917252
gene1285,1.60778131258091,2.16646938815219,14.4936468675834,0.700832551750416
gene1286,1.25261157075967,1.23848512857129,16.157203506608,0.643427137713057
gene1287,0.67479916059328,1.45078822703846,11.8525171385923,0.809400809302446
gene1288,2.34862625009601,2.54879837824096,25.9441989758816,0.534375977852383
gene1289,1.3990388581646,1.36879058327369,22.0379780211011,0.540385074994686
gene1290,0.745896287178713,1.53724618475705,19.1354846277219,0.669452177944986
gene1291,0.952558605033667,1.46099836852682,15.4832875380876,0.678241722397456
gene1292,1.84092262377198,2.07133860383871,20.6268766855798,0.6005959892655
gene1293,2.78796209011868,2.02963348750317,19.3930482573043,0.558258239196382
gene1294,2.93350797946251,0.700334297559356,24.937375235077,0.396117777338335
gene1295,0.473790701255553,0.966521636810204,11.2701484028602,0.814587552442932
gene1296,0.403324309785352,1.84813658351466,25.4824655401163,0.688272048899715
gene1297,0.893816390543235,1.19103710592009,20.1479513656462,0.601042844980724
gene1298,0.147375113138629,0.788328237032138,23.929719162099,0.516126908144391
gene1299,0.969832633619165,1.97580621623059,23.422595510211,0.628031912623571
gene1300,1.74253534266911,0.08540328834429,28.2716752945596,0.333073781934295
gene1301,2.69504376189829,1.52338011582999,24.1455428796603,0.471175074037823
gene1302,0.647710224628025,2.21693053054155,25.7432213299544,0.654378038638607
gene1303,2.27230690644223,0.908704233336227,9.91449725340831,0.66507267771983
gene1304,1.93735515726038,0.951409163433049,17.3575577244094,0.534242321755577
gene1305,2.62888417752476,1.84322009426202,14.406531406944,0.637249032480652
gene1306,2.15091325193296,1.88567343561105,19.5343839849089,0.577565309325678
gene1307,2.29716454127163,0.868977734863578,13.1600738269994,0.597625504034911
gene1308,1.15877924979591,0.47637852635538,28.3889307775535,0.399606255254105
gene1309,0.245436867913101,2.10524828696685,20.7696178347519,0.778251639663957
gene1310,1.27199326469573,2.4650936887346,17.5569803409635,0.719151289677884
gene1311,2.19886819849511,0.956729841215066,25.8051057076171,0.443510355901293
gene1312,2.45857943699039,1.52044453626759,19.3199383288575,0.544828979652879
gene1313,0.860502058345322,1.60040503456111,12.7120223980163,0.751308459758336
gene1314,1.29633784811631,2.1920322884375,11.5056951902503,0.781038887046168
gene1315,2.61732036719707,2.6163571845189,22.4226814684541,0.56150858729784
gene1316,0.735399564082563,1.58491908847043,10.0946037149435,0.807195382582652
gene1317,1.7345413329588,3.44305873280198,17.6064481025641,0.722855437690733
gene1318,1.71612375222986,2.60323588701276,28.2241976648758,0.545293716425726
gene1319,1.75617303497066,2.19201468100525,27.4388208981308,0.518696432754043
gene1320,0.21766192863761,12.7535392888233,39.0337171552616,0.905725131070598
gene1321,1.88398331422758,0.699487201572915,26.4268077724257,0.419646417689646
gene1322,0.495589111872013,2.24008077630523,16.4707689395778,0.763996698514429
gene1323,2.92431072753698,2.43122226443675,14.2201484341493,0.66461898671896
gene1324,0.321213642829371,3.00887542327584,29.4069505476944,0.856356496815935
gene1325,2.90703522981042,0.609470544194215,22.4948503803236,0.416100197934931
gene1326,0.819814101107891,4.9173372906412,30.5264144053626,0.762717156622857
gene1327,2.89820306998639,1.37314090843592,17.1585508745459,0.546440581337475
gene1328,1.32581360981118,1.27241887809217,9.55816014384088,0.752434985630334
